Ping_date,Ping_time,Ping_milliseconds,Latitude,Longitude,Position_status,Depth,Line_status,Ping_status,Altitude,GPS_UTC_time
2018-08-29,01:04:14,930.0,999.00000000,999.00000000,4,50.097139,1,0,-9.9e+37,-1
2018-08-29,01:04:16,449.0,999.00000000,999.00000000,4,50.096981,1,0,-9.9e+37,-1
2018-08-29,01:04:17,970.0,999.00000000,999.00000000,4,50.097982,1,0,-9.9e+37,-1
2018-08-29,01:04:19,489.0,999.00000000,999.00000000,4,50.158682,1,0,-9.9e+37,-1
2018-08-29,01:04:21,010.0,999.00000000,999.00000000,4,50.160687,1,0,-9.9e+37,-1
2018-08-29,01:04:22,529.0,999.00000000,999.00000000,4,50.270216,1,0,-9.9e+37,-1
2018-08-29,01:04:24,050.0,999.00000000,999.00000000,4,50.267998,1,0,-9.9e+37,-1
2018-08-29,01:04:25,569.0,999.00000000,999.00000000,4,50.270450,1,0,-9.9e+37,-1
2018-08-29,01:04:27,090.0,999.00000000,999.00000000,4,50.392442,1,0,-9.9e+37,-1
2018-08-29,01:04:28,609.0,999.00000000,999.00000000,4,50.149828,1,0,-9.9e+37,-1
2018-08-29,01:04:30,129.0,999.00000000,999.00000000,4,50.148106,1,0,-9.9e+37,-1
2018-08-29,01:04:31,649.0,999.00000000,999.00000000,4,50.149745,1,0,-9.9e+37,-1
2018-08-29,01:04:33,170.0,999.00000000,999.00000000,4,50.254337,1,0,-9.9e+37,-1
2018-08-29,01:04:34,689.0,999.00000000,999.00000000,4,50.256326,1,0,-9.9e+37,-1
2018-08-29,01:04:36,210.0,999.00000000,999.00000000,4,50.395675,1,0,-9.9e+37,-1
2018-08-29,01:04:37,729.0,999.00000000,999.00000000,4,50.366080,1,0,-9.9e+37,-1
2018-08-29,01:04:39,250.0,999.00000000,999.00000000,4,50.365596,1,0,-9.9e+37,-1
2018-08-29,01:04:40,769.0,999.00000000,999.00000000,4,50.360405,1,0,-9.9e+37,-1
2018-08-29,01:04:42,289.0,999.00000000,999.00000000,4,50.363978,1,0,-9.9e+37,-1
2018-08-29,01:04:43,809.0,999.00000000,999.00000000,4,50.062316,1,0,-9.9e+37,-1
2018-08-29,01:04:45,329.0,999.00000000,999.00000000,4,50.060683,1,0,-9.9e+37,-1
2018-08-29,01:04:46,849.0,999.00000000,999.00000000,4,50.062301,1,0,-9.9e+37,-1
2018-08-29,01:04:48,369.0,999.00000000,999.00000000,4,50.236832,1,0,-9.9e+37,-1
